pid,majorcat,province,area,sex,age,a003,a010,a038,a039,a043,a045,a046,a048,a392,a116,a117,a140,a141,a144,a146,a158,a159,a160,a161,a162,d016,d041,d042,d046,d048,d049,d051,d254,d106,d107,d130,d131,d134,d136,d144,d145,d146,d147,d148,f073,f074,h001,q001,q015,q016,q017,p001,First_Work,year,Resign,Admission,Graduation,Cur,Cur_Work_date,Start_Work1_date,End_Work1_date,Work_to_Cur,Start_to_End,FirstWorkPeriod,LongWork,LongWork2,major_same,major_help,big_company,work_sati,company_sati,supply1,supply2,supply3,supply4,supply5,supply6,supply7,work_day,work_time,insurance1,insurance2,insurance3,insurance4,insurance5,score,q001G,p001G,provinceG,major_sameG,major_helpG,majorcatG,q015G,q016G,q017G,big_companyG,work_satiG,company_satiG,supply,insurance,주당근로일,주당근로시간,직장에서의복리후생제공여부,보험가입여부,직장만족도
74129.0,7.0,2.0,8.0,2.0,23.333333333333332,,,,,,,,,,,,,,,,,,,,,6.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,8.0,2.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2020.0,1.0,2016-03-01,2019-02-28,2020-09-01,,2019-01-01,2019-07-01,,6.0,6.0,0.0,0.0,4.0,5.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,4.0,8.0,제공하지않는다,가입하지않음,그렇지않다
74148.0,7.0,3.0,17.0,2.0,25.833333333333332,2.0,6.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,40.0,4.0,4.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,3.8,2.0,4.0,6.0,7.0,6.0,1.0,1.0,2020.0,0.0,2015-03-01,2019-02-28,2020-09-01,2018-09-01,,,24.0,,24.0,1.0,1.0,4.0,5.0,6.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,그렇다
74193.0,7.0,2.0,8.0,2.0,25.833333333333332,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,36.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,6.0,5.0,4.0,1.0,2.0,2020.0,1.0,2013-03-01,2018-08-31,2020-09-01,,2018-08-01,2019-09-01,,13.0,13.0,1.0,0.0,1.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,36.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,3.0,36.0,제공하지않는다,가입하지않음,그렇다
74199.0,7.0,2.0,8.0,2.0,21.75,,,,,,,,,,,,,,,,,,,,,9.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,40.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,4.1,2.0,3.0,5.0,4.0,3.0,1.0,2.0,2020.0,1.0,2017-03-01,2019-02-28,2020-09-01,,2019-04-01,2020-02-01,,10.0,10.0,0.0,0.0,1.0,2.0,9.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,보통이다
74236.0,7.0,3.0,10.0,2.0,21.75,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,50.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,-1.0,,2.0,2.0,4.0,4.0,4.0,1.0,2.0,2020.0,1.0,2017-03-01,2019-02-28,2020-09-01,,2020-04-01,2020-08-01,,4.0,4.0,0.0,0.0,4.0,4.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,50.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,5.0,50.0,제공하지않는다,가입하지않음,그렇다
74388.0,7.0,1.0,1.0,2.0,23.166666666666668,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,16.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.2,1.0,3.0,5.0,5.0,4.0,1.0,2.0,2020.0,1.0,2017-03-01,2019-02-28,2020-09-01,,2019-04-01,2019-08-01,,4.0,4.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,16.0,2.0,2.0,2.0,2.0,2.0,2.0930232558139537,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,16.0,제공하지않는다,가입하지않음,그렇지않다
74428.0,7.0,4.0,2.0,1.0,24.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,40.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,3.2,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2020.0,1.0,2015-03-01,2019-02-28,2020-09-01,,2019-04-01,2019-09-01,,5.0,5.0,0.0,0.0,3.0,3.0,1.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,40.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,5.0,40.0,제공하지않는다,가입하지않음,그렇다
74437.0,7.0,1.0,1.0,2.0,22.583333333333332,,,,,,,,,,,,,,,,,,,,,-1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,5.0,45.0,4.0,4.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,-1.0,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2020.0,1.0,2017-03-01,2019-02-28,2020-09-01,,2019-05-01,2019-06-01,,1.0,1.0,0.0,0.0,2.0,1.0,-1.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,5.0,45.0,3.0,3.0,1.0,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,3.0,3.0,0.0,0.0,5.0,45.0,제공하지않는다,가입하지않음,그렇다
74448.0,7.0,2.0,8.0,1.0,26.833333333333332,,,,,,,,,,,,,,,,,,,,,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,25.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.8,2.0,5.0,5.0,7.0,7.0,1.0,2.0,2020.0,1.0,2015-03-01,2019-02-28,2020-09-01,,2019-02-01,2019-09-01,,7.0,7.0,0.0,0.0,1.0,1.0,3.0,5.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,25.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,5.0,25.0,제공하지않는다,가입했다,그렇다
74460.0,7.0,2.0,8.0,1.0,24.416666666666668,,,,,,,,,,,,,,,,,,,,,-1.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,9.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.85,2.0,2.0,3.0,6.0,6.0,1.0,2.0,2020.0,1.0,2018-03-01,2019-02-28,2020-09-01,,2019-06-01,2019-10-01,,4.0,4.0,0.0,0.0,1.0,1.0,-1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,9.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,,1.0,2.0,0.0,0.0,2.0,9.0,제공하지않는다,가입하지않음,보통이다
74507.0,3.0,1.0,1.0,2.0,25.916666666666668,,,,,,,,,,,,,,,,,,,,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,3.0,3.0,4.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,3.3,2.0,3.0,5.0,5.0,5.0,1.0,2.0,2020.0,1.0,2015-03-01,2019-02-28,2020-09-01,,2019-03-01,2019-04-01,,1.0,1.0,0.0,0.0,4.0,4.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,5.0,40.0,제공한다,가입하지않음,보통이다
74522.0,3.0,2.0,9.0,2.0,25.5,,,,,,,,,,,,,,,,,,,,,-1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,20.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.67,2.0,3.0,2.0,4.0,5.0,1.0,2.0,2020.0,1.0,2015-03-01,2019-02-28,2020-09-01,,2020-01-01,2020-01-01,,0.0,0.0,0.0,0.0,4.0,4.0,-1.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,20.0,3.0,3.0,3.0,3.0,3.0,2.0930232558139537,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,,3.0,3.0,0.0,0.0,5.0,20.0,제공하지않는다,가입하지않음,그렇다
74599.0,3.0,4.0,3.0,2.0,24.0,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,5.0,5.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,5.0,6.0,6.0,6.0,1.0,2.0,2020.0,1.0,2015-03-01,2019-02-28,2020-09-01,,2019-09-01,2019-12-01,,3.0,3.0,0.0,0.0,5.0,2.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,5.0,40.0,제공한다,가입했다,그렇다
74660.0,3.0,5.0,6.0,2.0,24.583333333333332,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,4.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,3.8,2.0,3.0,4.0,4.0,4.0,1.0,2.0,2020.0,1.0,2015-03-01,2019-02-28,2020-09-01,,2019-03-01,2020-02-01,,11.0,11.0,0.0,0.0,4.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,5.0,40.0,제공한다,가입했다,그렇다
74680.0,1.0,1.0,1.0,1.0,28.166666666666668,,,,,,,,,,,,,,,,,,,,,7.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,5.0,40.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.08,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2020.0,1.0,2011-03-01,2019-02-28,2020-09-01,,2019-07-01,2020-07-01,,12.0,12.0,1.0,0.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,그렇지않다
74698.0,1.0,1.0,1.0,2.0,27.833333333333332,,,,,,,,,,,,,,,,,,,,,-1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,40.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,-1.0,,1.0,3.0,5.0,5.0,6.0,1.0,2.0,2020.0,1.0,2011-03-01,2018-08-31,2020-09-01,,2018-08-01,2019-05-01,,9.0,9.0,0.0,0.0,2.0,3.0,-1.0,3.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,40.0,3.0,3.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,,2.0,3.0,0.0,0.0,5.0,40.0,제공하지않는다,가입하지않음,그렇다
74708.0,1.0,1.0,1.0,2.0,27.416666666666668,,,,,,,,,,,,,,,,,,,,,5.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,5.0,45.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.57,1.0,5.0,7.0,7.0,4.0,1.0,2.0,2020.0,1.0,2014-03-01,2018-08-31,2020-09-01,,2019-02-01,2020-02-01,,12.0,12.0,1.0,0.0,3.0,2.0,5.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,5.0,45.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,0.0,0.0,5.0,45.0,제공하지않는다,가입하지않음,그렇다
74710.0,1.0,1.0,1.0,2.0,25.833333333333332,,,,,,,,,,,,,,,,,,,,,7.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,40.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,3.87,2.0,3.0,3.0,6.0,7.0,1.0,2.0,2020.0,1.0,2013-03-01,2018-08-31,2020-09-01,,2018-11-01,2019-02-01,,3.0,3.0,0.0,0.0,1.0,4.0,7.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,0.0,1.0,6.0,40.0,제공하지않는다,가입했다,그렇다
74728.0,1.0,1.0,1.0,2.0,26.083333333333332,2.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,36.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,3.0,4.2,1.0,3.0,3.0,5.0,5.0,1.0,1.0,2020.0,0.0,2013-03-01,2018-08-31,2020-09-01,2018-06-01,,,27.0,,27.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,36.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,4.0,36.0,제공하지않는다,가입하지않음,보통이다
74780.0,1.0,3.0,11.0,2.0,24.833333333333332,,,,,,,,,,,,,,,,,,,,,-1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,5.0,40.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.7,1.0,4.0,6.0,6.0,6.0,1.0,2.0,2020.0,1.0,2014-03-01,2019-02-28,2020-09-01,,2019-03-01,2020-01-01,,10.0,10.0,0.0,0.0,1.0,2.0,-1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,5.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,,2.0,2.0,0.0,0.0,5.0,40.0,제공하지않는다,가입하지않음,보통이다
74850.0,1.0,5.0,12.0,1.0,28.916666666666668,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,6.0,48.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,5.0,5.0,5.0,1.0,2.0,2020.0,1.0,2010-03-01,2018-08-31,2020-09-01,,2018-11-01,2020-02-01,,15.0,15.0,1.0,0.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,6.0,48.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,6.0,48.0,제공하지않는다,가입했다,보통이다
74900.0,1.0,3.0,11.0,2.0,24.416666666666668,,,,,,,,,,,,,,,,,,,,,5.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,5.0,40.0,5.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,3.8,1.0,4.0,4.0,4.0,4.0,1.0,2.0,2020.0,1.0,2015-03-01,2019-02-28,2020-09-01,,2019-11-01,2020-03-01,,4.0,4.0,0.0,0.0,4.0,4.0,5.0,4.0,5.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,5.0,40.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,5.0,40.0,제공하지않는다,가입하지않음,그렇다
74920.0,1.0,4.0,2.0,2.0,25.916666666666668,,,,,,,,,,,,,,,,,,,,,9.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,25.0,5.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.6,1.0,3.0,7.0,7.0,7.0,1.0,2.0,2020.0,1.0,2013-03-01,2019-02-28,2020-09-01,,2019-07-01,2020-04-01,,9.0,9.0,0.0,0.0,3.0,1.0,9.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,25.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,5.0,25.0,제공하지않는다,가입하지않음,그렇다
74984.0,1.0,1.0,1.0,1.0,28.416666666666668,,,,,,,,,,,,,,,,,,,,,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,52.0,3.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,3.8,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2020.0,1.0,2011-03-01,2018-08-31,2020-09-01,,2018-08-01,2020-03-01,,19.0,19.0,1.0,0.0,4.0,3.0,6.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,52.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,5.0,52.0,제공하지않는다,가입했다,보통이다
75049.0,1.0,4.0,14.0,2.0,25.083333333333332,,,,,,,,,,,,,,,,,,,,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,30.0,4.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,3.8,1.0,4.0,3.0,6.0,6.0,1.0,2.0,2020.0,1.0,2014-03-01,2019-02-28,2020-09-01,,2019-07-01,2019-12-01,,5.0,5.0,0.0,0.0,3.0,3.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,30.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,5.0,30.0,제공한다,가입했다,그렇다
75065.0,1.0,4.0,2.0,2.0,26.5,,,,,,,,,,,,,,,,,,,,,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,4.2,1.0,2.0,6.0,6.0,6.0,1.0,2.0,2020.0,1.0,2016-03-01,2018-08-31,2020-09-01,,2018-10-01,2018-12-01,,2.0,2.0,0.0,0.0,1.0,2.0,8.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,5.0,40.0,제공한다,가입했다,그렇다
75069.0,1.0,4.0,2.0,2.0,24.75,,,,,,,,,,,,,,,,,,,,,-1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,5.0,40.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,4.0,4.0,4.0,1.0,2.0,2020.0,1.0,2016-03-01,2018-08-31,2020-09-01,,2019-11-01,2020-06-01,,7.0,7.0,0.0,0.0,3.0,3.0,-1.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,2.0,2.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,보통이다
75075.0,1.0,4.0,2.0,2.0,25.416666666666668,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,5.0,45.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.1,1.0,3.0,3.0,5.0,4.0,1.0,2.0,2020.0,1.0,2014-03-01,2019-02-28,2020-09-01,,2019-02-01,2019-07-01,,5.0,5.0,0.0,0.0,1.0,2.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,5.0,45.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,0.0,1.0,5.0,45.0,제공하지않는다,가입했다,보통이다
75090.0,1.0,5.0,12.0,2.0,24.916666666666668,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0,40.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,3.8,2.0,3.0,7.0,7.0,7.0,1.0,2.0,2020.0,1.0,2014-03-01,2019-02-28,2020-09-01,,2019-04-01,2020-07-01,,15.0,15.0,1.0,0.0,4.0,4.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0,40.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,5.0,40.0,제공하지않는다,가입하지않음,보통이다
75092.0,1.0,5.0,12.0,2.0,25.583333333333332,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,12.0,5.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.98,2.0,4.0,5.0,6.0,6.0,1.0,2.0,2020.0,1.0,2013-03-01,2018-08-31,2020-09-01,,2019-06-01,2019-12-01,,6.0,6.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,12.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,2.0,12.0,제공하지않는다,가입하지않음,그렇다
75132.0,1.0,4.0,2.0,2.0,23.833333333333332,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,25.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.7,1.0,3.0,4.0,5.0,4.0,1.0,2.0,2020.0,1.0,2015-03-01,2019-02-28,2020-09-01,,2019-02-01,2020-02-01,,12.0,12.0,1.0,0.0,4.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,25.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,0.0,5.0,25.0,제공한다,가입하지않음,보통이다
75144.0,1.0,1.0,1.0,2.0,25.583333333333332,2.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,5.0,38.0,4.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,3.7,1.0,3.0,6.0,6.0,6.0,1.0,1.0,2020.0,0.0,2013-03-01,2018-08-31,2020-09-01,2018-02-01,,,31.0,,31.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,5.0,38.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,5.0,38.0,제공하지않는다,가입했다,그렇다
75195.0,1.0,1.0,1.0,2.0,26.166666666666668,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,50.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.85,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2020.0,1.0,2013-03-01,2018-08-31,2020-09-01,,2018-08-01,2019-12-01,,16.0,16.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,50.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,5.0,50.0,제공하지않는다,가입하지않음,보통이다
75213.0,1.0,2.0,8.0,2.0,26.5,,,,,,,,,,,,,,,,,,,,,7.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,5.0,40.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,3.5,1.0,4.0,7.0,7.0,7.0,1.0,2.0,2020.0,1.0,2014-03-01,2018-08-31,2020-09-01,,2018-08-01,2020-08-01,,24.0,24.0,1.0,1.0,3.0,3.0,7.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,1.0,5.0,40.0,제공하지않는다,가입했다,그렇지않다
75228.0,1.0,2.0,8.0,1.0,27.583333333333332,,,,,,,,,,,,,,,,,,,,,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.2,1.0,4.0,3.0,3.0,3.0,1.0,2.0,2020.0,1.0,2011-03-01,2019-02-28,2020-09-01,,2019-06-01,2019-07-01,,1.0,1.0,0.0,0.0,2.0,2.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,40.0,제공한다,가입했다,그렇지않다
