pid,majorcat,province,area,sex,age,a003,a010,a038,a039,a043,a045,a046,a048,a392,a116,a117,a140,a141,a144,a146,a158,a159,a160,a161,a162,d016,d041,d042,d046,d048,d049,d051,d254,d106,d107,d130,d131,d134,d136,d144,d145,d146,d147,d148,f073,f074,h001,q001,q015,q016,q017,p001,First_Work,year,Resign,Admission,Graduation,Cur,Cur_Work_date,Start_Work1_date,End_Work1_date,Work_to_Cur,Start_to_End,FirstWorkPeriod,LongWork,LongWork2,major_same,major_help,big_company,work_sati,company_sati,supply1,supply2,supply3,supply4,supply5,supply6,supply7,work_day,work_time,insurance1,insurance2,insurance3,insurance4,insurance5,score,q001G,p001G,provinceG,major_sameG,major_helpG,majorcatG,q015G,q016G,q017G,big_companyG,work_satiG,company_satiG,supply,insurance,work_timeB,주당근로일,주당근로시간,직장에서의복리후생제공여부,보험가입여부,직장만족도,주당근로시간_binary
87020,2,1,1,2,21.75,,,,,,,,,,,,,,,,,,,,,5,3,1,1,2,1,1,1,5,40,4,3,3,3,1,2,1,1,1,3,4.31,2,5,7,7,7,1,2,2020,1,2017-03-01,2019-02-28,2020-09-01,,2020-05-01,2020-06-01,,1,1,0,0,3,3,5,3,4,3,1,1,2,1,1,1,5,40,1,2,1,1,1,3,3,1,1,2,2,1,3,3,3,2,2,3,0,1,0,5,40,제공하지않는다,가입했다,그렇다,40시간이하
87039,2,2,8,1,21.83333333,2,6,1,1,1,2,1,1,1,5,40,3,5,5,4,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,3,4.3,1,2,3,5,4,1,1,2020,0,2017-03-01,2019-02-28,2020-09-01,2018-07-01,,,26,,26,1,1,5,4,6,5,3,1,1,1,2,1,1,1,5,40,1,2,1,1,1,3,1,1,1,3,3,1,1,3,2,2,3,2,0,1,0,5,40,제공하지않는다,가입했다,보통이다,40시간이하
87070,2,2,8,2,22.5,,,,,,,,,,,,,,,,,,,,,-1,1,1,2,2,1,2,2,5,45,2,2,3,3,1,2,1,1,1,3,3.36,2,3,6,6,5,1,2,2020,1,2017-03-01,2019-02-28,2020-09-01,,2019-03-01,2020-02-01,,11,11,0,0,3,3,-1,2,2,1,1,2,2,1,2,2,5,45,1,2,1,1,1,3,2,1,1,2,2,1,3,3,3,,1,1,0,1,1,5,45,제공하지않는다,가입했다,그렇지않다,40시간초과
87080,2,2,8,1,25.83333333,,,,,,,,,,,,,,,,,,,,,6,3,2,3,1,2,1,3,5,20,3,3,1,1,3,3,3,3,3,-1,,1,3,4,4,4,1,2,2020,1,2013-03-01,2019-02-28,2020-09-01,,2019-06-01,2019-08-01,,2,2,0,0,1,1,6,3,3,3,2,3,1,2,1,3,5,20,3,3,3,3,3,,2,1,1,1,1,1,2,2,2,2,2,2,0,0,0,5,20,제공하지않는다,가입하지않음,보통이다,40시간이하
87116,2,4,3,2,23.08333333,,,,,,,,,,,,,,,,,,,,,1,3,1,3,2,2,3,3,5,40,2,2,2,2,1,2,1,1,1,3,3.96,1,2,3,3,3,1,2,2020,1,2017-03-01,2019-02-28,2020-09-01,,2019-10-01,2020-02-01,,4,4,0,0,2,2,1,2,2,3,1,3,2,2,3,3,5,40,1,2,1,1,1,3,1,1,2,1,1,1,1,1,1,2,1,1,0,1,0,5,40,제공하지않는다,가입했다,그렇지않다,40시간이하
87134,2,1,1,2,22.08333333,1,-1,3,3,3,3,1,3,3,2,8,4,4,1,1,3,3,3,1,3,,,,,,,,,,,,,,,,,,,,3,3.78,1,4,3,6,6,1,1,2020,0,2017-03-01,2019-02-28,2020-09-01,2018-06-01,,,27,,27,1,1,1,1,-1,4,4,3,3,3,3,1,3,3,2,8,3,3,3,1,3,3,3,1,1,1,1,1,1,3,3,,3,3,0,0,0,2,8,제공하지않는다,가입하지않음,그렇다,40시간이하
87214,2,2,8,2,23.66666667,,,,,,,,,,,,,,,,,,,,,1,1,1,3,3,3,3,3,5,40,1,3,3,1,1,2,1,1,1,3,3.7,1,5,2,2,2,1,2,2020,1,2017-03-01,2019-02-28,2020-09-01,,2018-04-01,2019-10-01,,18,18,1,0,3,1,1,3,1,1,1,3,3,3,3,3,5,40,1,2,1,1,1,3,3,1,1,2,1,1,1,1,1,2,2,1,0,1,0,5,40,제공하지않는다,가입했다,그렇지않다,40시간이하
87215,2,2,8,2,23.91666667,,,,,,,,,,,,,,,,,,,,,2,3,3,3,3,3,3,3,5,45,1,3,4,4,1,2,1,1,1,3,3.5,2,2,3,7,7,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2019-11-01,2019-12-01,,1,1,0,0,4,4,2,3,1,3,3,3,3,3,3,3,5,45,1,2,1,1,1,3,1,1,1,3,3,1,1,3,3,2,2,1,0,1,1,5,45,제공하지않는다,가입했다,그렇지않다,40시간초과
87220,2,2,8,2,22.58333333,,,,,,,,,,,,,,,,,,,,,1,3,2,3,2,2,1,3,5,35,4,4,2,3,1,2,1,1,1,-1,,2,5,5,4,4,1,2,2020,1,2016-03-01,2019-02-28,2020-09-01,,2019-06-01,2019-11-01,,5,5,0,0,2,3,1,4,4,3,2,3,2,2,1,3,5,35,1,2,1,1,1,,3,1,1,1,2,1,3,2,2,2,3,3,0,1,0,5,35,제공하지않는다,가입했다,그렇다,40시간이하
87260,2,3,10,2,22.08333333,,,,,,,,,,,,,,,,,,,,,2,3,1,3,3,1,3,3,5,40,3,3,3,3,1,2,1,1,1,3,4.3,2,3,3,3,3,1,2,2020,1,2017-03-01,2019-02-28,2020-09-01,,2019-03-01,2019-12-01,,9,9,0,0,3,3,2,3,3,3,1,3,3,1,3,3,5,40,1,2,1,1,1,3,2,1,2,2,2,1,1,1,1,2,2,2,0,1,0,5,40,제공하지않는다,가입했다,보통이다,40시간이하
87328,2,4,7,2,22.58333333,,,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,5,40,1,4,4,3,1,2,3,3,3,3,4.25,2,4,4,4,4,1,2,2020,1,2017-03-01,2019-02-28,2020-09-01,,2019-03-01,2020-03-01,,12,12,1,0,4,3,2,4,1,1,2,2,2,2,2,2,5,40,1,2,3,3,3,3,3,1,2,3,2,1,2,2,2,2,3,1,0,0,0,5,40,제공하지않는다,가입하지않음,그렇지않다,40시간이하
87330,2,5,6,2,24.08333333,,,,,,,,,,,,,,,,,,,,,-1,3,3,3,3,3,1,3,5,40,4,4,4,3,1,2,1,1,1,3,4.44,1,3,6,6,5,1,2,2020,1,2017-03-01,2019-02-28,2020-09-01,,2019-12-01,2020-01-01,,1,1,0,0,4,3,-1,4,4,3,3,3,3,3,1,3,5,40,1,2,1,1,1,3,2,1,2,3,2,1,3,3,3,,3,3,0,1,0,5,40,제공하지않는다,가입했다,그렇다,40시간이하
87387,2,1,1,2,22.08333333,,,,,,,,,,,,,,,,,,,,,-1,1,1,1,3,1,1,1,5,40,3,2,5,2,1,2,1,1,1,3,3.45,1,2,3,4,4,1,2,2020,1,2017-03-01,2019-02-28,2020-09-01,,2019-05-01,2020-05-01,,12,12,1,0,5,2,-1,2,3,1,1,1,3,1,1,1,5,40,1,2,1,1,1,3,1,1,1,3,1,1,1,2,2,,1,2,0,1,0,5,40,제공하지않는다,가입했다,보통이다,40시간이하
87449,2,2,8,1,24.08333333,,,,,,,,,,,,,,,,,,,,,9,1,1,1,1,1,2,1,6,48,1,1,1,1,1,2,1,1,1,3,3.9,2,3,5,1,1,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2018-08-01,2019-10-01,,14,14,1,0,1,1,9,1,1,1,1,1,1,1,2,1,6,48,1,2,1,1,1,3,2,1,1,1,1,1,3,1,1,1,1,1,0,1,1,6,48,제공하지않는다,가입했다,그렇지않다,40시간초과
87534,2,4,3,1,22.25,2,-1,3,3,3,3,3,3,3,5,40,3,3,3,3,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,3,4.1,2,3,4,4,4,1,1,2020,0,2017-03-01,2019-02-28,2020-09-01,2018-06-01,,,27,,27,1,1,3,3,-1,3,3,3,3,3,3,3,3,3,5,40,1,2,1,1,1,3,2,1,2,2,2,1,2,2,2,,2,2,0,1,0,5,40,제공하지않는다,가입했다,보통이다,40시간이하
87555,2,5,6,1,23.66666667,2,3,1,1,2,2,1,1,2,6,60,2,2,1,2,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,3,3,1,4,6,6,6,1,1,2020,0,2015-03-01,2019-02-28,2020-09-01,2018-07-01,,,26,,26,1,1,1,2,3,2,2,1,1,2,2,1,1,2,6,60,1,2,1,1,1,3,3,1,2,1,1,1,3,3,3,2,1,1,0,1,1,6,60,제공하지않는다,가입했다,그렇지않다,40시간초과
87796,4,1,1,1,25.5,,,,,,,,,,,,,,,,,,,,,-1,3,3,3,3,3,3,3,5,6,4,3,1,1,3,3,3,3,3,3,3,1,4,6,6,6,1,2,2020,1,2014-03-01,2019-02-28,2020-09-01,,2019-02-01,2019-12-01,,10,10,0,0,1,1,-1,3,4,3,3,3,3,3,3,3,5,6,3,3,3,3,3,3,3,1,1,1,1,2,3,3,3,,2,3,0,0,0,5,6,제공하지않는다,가입하지않음,그렇다,40시간이하
87802,4,1,1,2,25.5,,,,,,,,,,,,,,,,,,,,,-1,3,3,3,3,3,3,3,6,30,4,4,2,2,2,2,2,2,2,3,3.5,1,3,3,7,5,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2019-07-01,2020-05-01,,10,10,0,0,2,2,-1,4,4,3,3,3,3,3,3,3,6,30,2,2,2,2,2,3,2,1,1,1,1,2,1,3,3,,3,3,0,0,0,6,30,제공하지않는다,가입하지않음,그렇다,40시간이하
87830,4,2,8,2,24.66666667,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,2,2,2,5,40,2,4,4,3,1,2,1,1,1,3,3.9,1,4,5,5,5,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2018-11-01,2019-08-01,,9,9,0,0,4,3,1,4,2,1,2,2,2,2,2,2,5,40,1,2,1,1,1,3,3,1,1,3,2,2,3,3,3,2,3,1,0,1,0,5,40,제공하지않는다,가입했다,그렇지않다,40시간이하
87893,4,1,1,1,24.33333333,,,,,,,,,,,,,,,,,,,,,-1,1,1,3,2,1,2,3,5,40,3,3,5,4,1,2,3,1,2,3,3.8,2,4,4,4,4,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2019-02-01,2020-05-01,,15,15,1,0,5,4,-1,3,3,1,1,3,2,1,2,3,5,40,1,2,3,1,2,3,3,1,1,3,3,2,2,2,2,,2,2,0,0,0,5,40,제공하지않는다,가입하지않음,보통이다,40시간이하
87939,4,4,2,1,25.5,,,,,,,,,,,,,,,,,,,,,-1,3,1,3,2,1,2,2,7,70,3,3,2,3,1,2,1,2,2,3,3.5,2,5,5,5,5,1,2,2020,1,2014-03-01,2019-02-28,2020-09-01,,2020-01-01,2020-07-01,,6,6,0,0,2,3,-1,3,3,3,1,3,2,1,2,2,7,70,1,2,1,2,2,3,3,1,2,1,2,2,3,3,3,,2,2,0,0,1,7,70,제공하지않는다,가입하지않음,보통이다,40시간초과
87941,4,4,2,1,28.5,2,3,1,1,3,1,1,2,3,5,40,1,1,2,3,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,3,3,1,5,7,6,5,2,1,2020,0,2011-03-01,2019-02-28,2020-09-01,2018-01-01,,,32,,32,1,1,2,3,3,1,1,1,1,3,1,1,2,3,5,40,1,2,1,1,1,3,3,2,2,1,2,2,3,3,3,2,1,1,0,1,0,5,40,제공하지않는다,가입했다,그렇지않다,40시간이하
87955,4,2,8,1,25.58333333,,,,,,,,,,,,,,,,,,,,,-1,3,3,3,3,3,3,3,5,35,3,3,1,2,1,2,1,1,1,3,3.25,2,4,4,4,4,1,2,2020,1,2014-03-01,2019-02-28,2020-09-01,,2019-05-01,2020-06-01,,13,13,1,0,1,2,-1,3,3,3,3,3,3,3,3,3,5,35,1,2,1,1,1,3,3,1,1,1,1,2,2,2,2,,2,2,0,1,0,5,35,제공하지않는다,가입했다,보통이다,40시간이하
88010,4,2,5,1,27.58333333,2,9,1,1,1,1,1,1,1,5,52,5,5,5,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,3,4,2,5,7,7,7,1,1,2020,0,2017-03-01,2019-02-28,2020-09-01,2018-09-01,,,24,,24,1,1,5,1,9,5,5,1,1,1,1,1,1,1,5,52,1,2,1,1,1,3,3,1,1,3,1,2,3,3,3,1,3,3,1,1,1,5,52,제공한다,가입했다,그렇다,40시간초과
88053,4,1,1,1,25.5,,,,,,,,,,,,,,,,,,,,,1,2,2,3,1,2,2,3,2,14,4,4,1,1,3,3,3,3,3,3,3.77,2,3,5,6,6,1,2,2020,1,2014-03-01,2019-02-28,2020-09-01,,2017-07-01,2020-04-01,,33,33,1,1,1,1,1,4,4,2,2,3,1,2,2,3,2,14,3,3,3,3,3,3,2,1,1,1,1,2,3,3,3,2,3,3,0,0,0,2,14,제공하지않는다,가입하지않음,그렇다,40시간이하
88055,4,1,1,1,24.91666667,,,,,,,,,,,,,,,,,,,,,6,3,3,3,3,3,3,3,5,45,3,3,3,3,3,3,3,3,3,3,3.5,2,3,4,4,4,1,2,2020,1,2014-03-01,2019-02-28,2020-09-01,,2020-04-01,2020-06-01,,2,2,0,0,3,3,6,3,3,3,3,3,3,3,3,3,5,45,3,3,3,3,3,3,2,1,1,2,2,2,2,2,2,2,2,2,0,0,1,5,45,제공하지않는다,가입하지않음,보통이다,40시간초과
88112,4,2,5,1,25.75,,,,,,,,,,,,,,,,,,,,,9,3,1,3,1,1,1,3,6,50,3,4,4,3,1,2,1,1,1,3,2.88,2,2,1,1,1,1,2,2020,1,2013-03-01,2019-02-28,2020-09-01,,2019-03-01,2019-08-01,,5,5,0,0,4,3,9,4,3,3,1,3,1,1,1,3,6,50,1,2,1,1,1,3,1,1,1,3,2,2,1,1,1,1,3,2,0,1,1,6,50,제공하지않는다,가입했다,보통이다,40시간초과
88188,4,4,3,1,24.83333333,,,,,,,,,,,,,,,,,,,,,9,3,3,3,3,3,3,3,5,40,1,3,3,3,1,2,1,1,1,3,3.5,2,3,7,7,7,1,2,2020,1,2014-03-01,2019-02-28,2020-09-01,,2019-03-01,2019-07-01,,4,4,0,0,3,3,9,3,1,3,3,3,3,3,3,3,5,40,1,2,1,1,1,3,2,1,2,2,2,2,3,3,3,1,2,1,0,1,0,5,40,제공하지않는다,가입했다,그렇지않다,40시간이하
88220,4,5,6,2,22.83333333,,,,,,,,,,,,,,,,,,,,,3,1,2,2,2,2,2,2,5,40,2,3,3,5,1,2,1,1,1,3,3.8,2,5,7,7,7,1,2,2020,1,2016-03-01,2019-02-28,2020-09-01,,2018-06-01,2019-06-01,,12,12,1,0,3,5,3,3,2,1,2,2,2,2,2,2,5,40,1,2,1,1,1,3,3,1,2,2,3,2,3,3,3,2,2,1,0,1,0,5,40,제공하지않는다,가입했다,그렇지않다,40시간이하
88244,4,2,8,1,24.33333333,,,,,,,,,,,,,,,,,,,,,8,3,3,3,1,3,3,3,4,40,3,3,1,1,2,3,2,2,2,3,3,2,3,3,3,2,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2020-02-01,2020-06-01,,4,4,0,0,1,1,8,3,3,3,3,3,1,3,3,3,4,40,2,3,2,2,2,3,2,1,1,1,1,2,1,1,1,2,2,2,0,0,0,4,40,제공하지않는다,가입하지않음,보통이다,40시간이하
88296,4,3,10,1,23.33333333,,,,,,,,,,,,,,,,,,,,,-1,3,3,2,1,1,2,2,6,35,4,4,1,1,2,2,2,2,2,3,3.21,2,5,6,6,5,1,2,2020,1,2016-03-01,2019-02-28,2020-09-01,,2019-02-01,2019-10-01,,8,8,0,0,1,1,-1,4,4,3,3,2,1,1,2,2,6,35,2,2,2,2,2,3,3,1,2,1,1,2,3,3,3,,3,3,0,0,0,6,35,제공하지않는다,가입하지않음,그렇다,40시간이하
88394,4,2,8,1,24.58333333,,,,,,,,,,,,,,,,,,,,,-1,1,1,3,3,3,3,3,5,45,1,1,1,1,1,2,3,1,3,3,2.9,1,3,5,4,4,1,2,2020,1,2014-03-01,2019-02-28,2020-09-01,,2019-02-01,2019-06-01,,4,4,0,0,1,1,-1,1,1,1,1,3,3,3,3,3,5,45,1,2,3,1,3,3,2,1,1,1,1,2,3,2,2,,1,1,0,0,1,5,45,제공하지않는다,가입하지않음,그렇지않다,40시간초과
88398,4,2,5,1,25.25,2,-1,1,1,1,1,1,1,1,5,48,4,4,3,3,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,3,3,2,3,6,6,6,1,1,2020,0,2014-03-01,2019-02-28,2020-09-01,2018-07-01,,,26,,26,1,1,3,3,-1,4,4,1,1,1,1,1,1,1,5,48,1,2,1,1,1,3,2,1,1,2,2,2,3,3,3,,3,3,1,1,1,5,48,제공한다,가입했다,그렇다,40시간초과
88416,4,4,15,1,25.16666667,2,6,1,1,1,1,1,1,1,5,52,5,5,4,3,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,3,4,1,5,6,6,6,1,1,2020,0,2014-03-01,2019-02-28,2020-09-01,2018-09-01,,,24,,24,1,1,4,3,6,5,5,1,1,1,1,1,1,1,5,52,1,2,1,1,1,3,3,1,2,3,2,2,3,3,3,2,3,3,1,1,1,5,52,제공한다,가입했다,그렇다,40시간초과
88438,4,4,2,1,28.08333333,,,,,,,,,,,,,,,,,,,,,2,1,1,3,2,1,1,3,6,52,4,5,4,4,1,2,1,1,1,3,4.33,1,4,5,7,7,1,2,2020,1,2017-03-01,2019-02-28,2020-09-01,,2019-01-01,2020-02-01,,13,13,1,0,4,4,2,5,4,1,1,3,2,1,1,3,6,52,1,2,1,1,1,3,3,1,2,3,3,2,3,3,3,2,3,3,0,1,1,6,52,제공하지않는다,가입했다,그렇다,40시간초과
88455,4,5,12,1,25.75,,,,,,,,,,,,,,,,,,,,,4,1,1,3,1,1,1,3,5,40,2,1,3,4,1,2,1,1,1,3,3.8,2,4,6,6,6,1,2,2020,1,2017-03-01,2019-02-28,2020-09-01,,2019-07-01,2020-07-01,,12,12,1,0,3,4,4,1,2,1,1,3,1,1,1,3,5,40,1,2,1,1,1,3,3,1,2,2,3,2,3,3,3,2,1,1,0,1,0,5,40,제공하지않는다,가입했다,그렇지않다,40시간이하
88471,4,1,1,1,25.75,,,,,,,,,,,,,,,,,,,,,9,1,1,1,1,1,1,1,4,42,3,3,3,3,1,2,1,1,1,3,4.17,2,3,4,4,4,1,2,2020,1,2014-03-01,2019-02-28,2020-09-01,,2018-12-01,2019-06-01,,6,6,0,0,3,3,9,3,3,1,1,1,1,1,1,1,4,42,1,2,1,1,1,3,2,1,1,2,2,2,2,2,2,1,2,2,1,1,1,4,42,제공한다,가입했다,보통이다,40시간초과
88527,4,4,15,1,26.58333333,,,,,,,,,,,,,,,,,,,,,6,1,1,3,1,1,3,3,5,40,2,3,3,3,1,2,1,1,1,-1,,2,3,4,4,4,1,2,2020,1,2012-03-01,2019-02-28,2020-09-01,,2019-01-01,2019-11-01,,10,10,0,0,3,3,6,3,2,1,1,3,1,1,3,3,5,40,1,2,1,1,1,,2,1,2,2,2,2,2,2,2,2,2,1,0,1,0,5,40,제공하지않는다,가입했다,그렇지않다,40시간이하
88528,4,4,15,1,26.58333333,,,,,,,,,,,,,,,,,,,,,9,2,2,3,1,2,3,3,5,60,3,3,3,2,1,2,1,1,1,1,2.9,1,4,4,4,4,1,2,2020,1,2013-03-01,2019-02-28,2020-09-01,,2019-05-01,2019-05-01,,0,0,0,0,3,2,9,3,3,2,2,3,1,2,3,3,5,60,1,2,1,1,1,1.125,3,1,2,2,1,2,2,2,2,1,2,2,0,1,1,5,60,제공하지않는다,가입했다,보통이다,40시간초과
88560,4,4,2,1,24.08333333,,,,,,,,,,,,,,,,,,,,,9,3,3,3,3,3,3,3,6,48,3,3,3,3,1,2,1,1,1,3,3.8,1,4,5,5,5,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2019-10-01,2020-02-01,,4,4,0,0,3,3,9,3,3,3,3,3,3,3,3,3,6,48,1,2,1,1,1,3,3,1,2,2,2,2,3,3,3,1,2,2,0,1,1,6,48,제공하지않는다,가입했다,보통이다,40시간초과
88564,4,5,6,1,26.33333333,,,,,,,,,,,,,,,,,,,,,9,1,1,1,1,1,1,1,5,40,3,3,2,3,1,2,1,1,1,3,3.72,2,4,5,5,5,1,2,2020,1,2013-03-01,2019-02-28,2020-09-01,,2019-01-01,2019-04-01,,3,3,0,0,2,3,9,3,3,1,1,1,1,1,1,1,5,40,1,2,1,1,1,3,3,1,2,1,2,2,3,3,3,1,2,2,1,1,0,5,40,제공한다,가입했다,보통이다,40시간이하
88573,4,2,8,1,26.5,2,3,1,1,1,2,1,1,1,5,40,4,5,5,5,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,3,4.3,2,2,3,3,7,1,1,2020,0,2013-03-01,2018-08-31,2020-09-01,2018-09-01,,,24,,24,1,1,5,5,3,5,4,1,1,1,2,1,1,1,5,40,1,2,1,1,1,3,1,1,1,3,3,2,1,1,3,2,3,3,0,1,0,5,40,제공하지않는다,가입했다,그렇다,40시간이하
88597,4,4,3,2,23.91666667,,,,,,,,,,,,,,,,,,,,,-1,2,2,2,1,2,2,2,5,8,1,1,1,2,1,2,1,1,1,3,3,2,2,2,3,3,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2019-02-01,2019-05-01,,3,3,0,0,1,2,-1,1,1,2,2,2,1,2,2,2,5,8,1,2,1,1,1,3,1,1,2,1,1,2,1,1,1,,1,1,0,1,0,5,8,제공하지않는다,가입했다,그렇지않다,40시간이하
88604,4,4,3,1,23.91666667,,,,,,,,,,,,,,,,,,,,,5,3,3,3,3,3,3,3,6,40,3,3,3,3,1,2,1,1,1,3,3.95,2,5,7,7,7,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2019-03-01,2019-05-01,,2,2,0,0,3,3,5,3,3,3,3,3,3,3,3,3,6,40,1,2,1,1,1,3,3,1,2,2,2,2,3,3,3,2,2,2,0,1,0,6,40,제공하지않는다,가입했다,보통이다,40시간이하
88646,4,2,8,2,22.75,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,5,8,3,2,3,2,3,3,3,1,3,3,3.7,1,2,3,4,4,1,2,2020,1,2016-03-01,2019-02-28,2020-09-01,,2019-05-01,2019-05-01,,0,0,0,0,3,2,3,2,3,3,3,3,3,3,3,3,5,8,3,3,3,1,3,3,1,1,1,2,1,2,1,2,2,2,1,2,0,0,0,5,8,제공하지않는다,가입하지않음,보통이다,40시간이하
88649,4,2,8,1,24.58333333,,,,,,,,,,,,,,,,,,,,,-1,3,3,3,3,3,3,3,5,45,3,3,3,3,1,2,1,1,1,3,3.2,2,5,4,5,4,1,2,2020,1,2014-03-01,2019-02-28,2020-09-01,,2019-02-01,2019-04-01,,2,2,0,0,3,3,-1,3,3,3,3,3,3,3,3,3,5,45,1,2,1,1,1,3,3,1,1,2,2,2,2,3,2,,2,2,0,1,1,5,45,제공하지않는다,가입했다,보통이다,40시간초과
88694,4,1,1,1,26.41666667,,,,,,,,,,,,,,,,,,,,,-1,1,1,3,1,1,1,3,5,45,2,2,2,2,1,2,1,1,3,3,3.16,1,3,4,6,5,1,2,2020,1,2013-03-01,2019-02-28,2020-09-01,,2019-06-01,2019-06-01,,0,0,0,0,2,2,-1,2,2,1,1,3,1,1,1,3,5,45,1,2,1,1,3,3,2,1,1,1,1,2,2,3,3,,1,1,0,0,1,5,45,제공하지않는다,가입하지않음,그렇지않다,40시간초과
88730,4,2,8,2,24.25,,,,,,,,,,,,,,,,,,,,,-1,3,3,3,3,3,1,3,5,32,3,3,1,1,3,3,1,1,1,3,3.5,1,4,2,2,2,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2019-05-01,2019-08-01,,3,3,0,0,1,1,-1,3,3,3,3,3,3,3,1,3,5,32,3,3,1,1,1,3,3,1,1,1,1,2,1,1,1,,2,2,0,0,0,5,32,제공하지않는다,가입하지않음,보통이다,40시간이하
88743,4,2,8,2,23.5,,,,,,,,,,,,,,,,,,,,,4,2,1,3,2,1,1,3,5,45,2,3,4,4,1,2,1,1,1,3,4,1,4,4,4,4,1,2,2020,1,2016-03-01,2019-02-28,2020-09-01,,2018-11-01,2020-07-01,,20,20,1,0,4,4,4,3,2,2,1,3,2,1,1,3,5,45,1,2,1,1,1,3,3,1,1,3,3,2,2,2,2,2,2,1,0,1,1,5,45,제공하지않는다,가입했다,그렇지않다,40시간초과
88784,4,2,9,1,25.33333333,,,,,,,,,,,,,,,,,,,,,1,1,1,3,2,2,2,3,5,45,2,2,3,3,1,2,1,1,1,3,3.5,2,3,5,5,5,1,2,2020,1,2014-03-01,2019-02-28,2020-09-01,,2019-04-01,2020-04-01,,12,12,1,0,3,3,1,2,2,1,1,3,2,2,2,3,5,45,1,2,1,1,1,3,2,1,1,2,2,2,3,3,3,2,1,1,0,1,1,5,45,제공하지않는다,가입했다,그렇지않다,40시간초과
88857,4,2,8,2,22.58333333,,,,,,,,,,,,,,,,,,,,,-1,1,1,3,1,1,2,3,5,40,2,4,2,1,1,2,1,1,3,-1,,1,2,1,2,1,1,2,2020,1,2017-03-01,2019-02-28,2020-09-01,,2018-07-01,2019-05-01,,10,10,0,0,2,1,-1,4,2,1,1,3,1,1,2,3,5,40,1,2,1,1,3,,1,1,1,1,1,2,1,1,1,,3,1,0,0,0,5,40,제공하지않는다,가입하지않음,그렇지않다,40시간이하
88905,4,4,3,1,22.5,,,,,,,,,,,,,,,,,,,,,6,2,2,3,1,2,2,3,5,30,2,4,3,3,1,2,1,1,1,3,3.9,2,4,5,5,5,1,2,2020,1,2017-03-01,2019-02-28,2020-09-01,,2018-12-01,2019-06-01,,6,6,0,0,3,3,6,4,2,2,2,3,1,2,2,3,5,30,1,2,1,1,1,3,3,1,2,2,2,2,3,3,3,2,3,1,0,1,0,5,30,제공하지않는다,가입했다,그렇지않다,40시간이하
88909,4,4,3,1,23.83333333,,,,,,,,,,,,,,,,,,,,,7,1,1,1,1,1,1,1,5,40,4,4,3,4,1,2,1,1,1,3,3.2,2,4,6,6,6,1,2,2020,1,2015-03-01,2019-02-28,2020-09-01,,2019-02-01,2020-08-01,,18,18,1,0,3,4,7,4,4,1,1,1,1,1,1,1,5,40,1,2,1,1,1,3,3,1,2,2,3,2,3,3,3,2,3,3,1,1,0,5,40,제공한다,가입했다,그렇다,40시간이하
88921,4,4,3,1,25.41666667,,,,,,,,,,,,,,,,,,,,,9,1,1,1,1,1,1,1,5,40,2,2,2,2,1,2,1,1,1,3,3.5,1,4,6,5,5,1,2,2020,1,2014-03-01,2019-02-28,2020-09-01,,2018-08-01,2020-03-01,,19,19,1,0,2,2,9,2,2,1,1,1,1,1,1,1,5,40,1,2,1,1,1,3,3,1,2,1,1,2,3,3,3,1,1,1,1,1,0,5,40,제공한다,가입했다,그렇지않다,40시간이하
88940,4,4,2,1,22.33333333,2,3,1,1,3,1,1,1,3,5,40,5,5,5,5,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,3,4,2,5,5,5,5,1,1,2020,0,2017-03-01,2019-02-28,2020-09-01,2018-08-01,,,25,,25,1,1,5,5,3,5,5,1,1,3,1,1,1,3,5,40,1,2,1,1,1,3,3,1,2,3,3,2,3,3,3,2,3,3,0,1,0,5,40,제공하지않는다,가입했다,그렇다,40시간이하
